,size,total_sqft,bath,price,location,bhk,price_per_sqft
9055,2 BHK,1012.0,2.0,64.0,Shaniwar Peth,2,63.241106719367586
9056,2 BHK,937.0,2.0,30.0,Shaniwar Peth,2,32.017075773746
9058,2 BHK,990.0,2.0,35.0,Shaniwar Peth,2,35.35353535353536
9059,3 Bedroom,1200.0,2.0,100.0,Shaniwar Peth,3,83.33333333333333
9060,3 BHK,2000.0,3.0,105.0,Shaniwar Peth,3,52.5
9062,3 BHK,1457.0,3.0,85.0,Shaniwar Peth,3,58.33905284831846
9063,2 BHK,1100.0,2.0,68.0,Shaniwar Peth,2,61.81818181818182
9065,2 BHK,1250.0,2.0,47.0,Shaniwar Peth,2,37.6
9066,2 BHK,870.0,2.0,38.0,Shaniwar Peth,2,43.67816091954023
9067,3 BHK,2600.0,3.0,199.0,Shaniwar Peth,3,76.53846153846153
9068,2 BHK,1000.0,2.0,40.0,Shaniwar Peth,2,40.0
9069,2 BHK,1194.0,2.0,47.0,Shaniwar Peth,2,39.36348408710218
9070,2 BHK,1183.0,2.0,77.25,Shaniwar Peth,2,65.30008453085377
9071,4 Bedroom,3293.0,5.0,425.0,Shaniwar Peth,4,129.0616459155785
9073,2 BHK,1161.0,2.0,36.69,Shaniwar Peth,2,31.602067183462534
9074,2 Bedroom,1000.0,2.0,55.0,Shaniwar Peth,2,55.0
9075,2 BHK,1364.0,2.0,64.79,Shaniwar Peth,2,47.50000000000001
9076,2 BHK,770.0,1.0,35.0,Shaniwar Peth,2,45.45454545454545
9080,2 BHK,1057.0,2.0,30.0,Shaniwar Peth,2,28.38221381267739
9081,3 BHK,1825.0,3.0,145.0,Shaniwar Peth,3,79.45205479452055
9082,2 BHK,1027.0,2.0,44.0,Shaniwar Peth,2,42.84323271665044
9083,2 BHK,991.0,2.0,64.0,Shaniwar Peth,2,64.58123107971745
9084,2 BHK,1738.0,2.0,57.35,Shaniwar Peth,2,32.99769850402762
9085,2 BHK,1180.0,2.0,72.0,Shaniwar Peth,2,61.016949152542374
9086,2 BHK,1187.0,2.0,38.0,Shaniwar Peth,2,32.01347935973041
9087,2 BHK,1450.0,2.0,90.0,Shaniwar Peth,2,62.06896551724138
9088,3 BHK,2040.0,3.0,114.0,Shaniwar Peth,3,55.88235294117647
9089,2 BHK,1179.0,2.0,51.0,Shaniwar Peth,2,43.25699745547074
9090,2 BHK,1322.0,2.0,70.0,Shaniwar Peth,2,52.9500756429652
9091,2 BHK,1170.0,2.0,53.11,Shaniwar Peth,2,45.39316239316239
9092,2 BHK,1070.0,2.0,55.0,Shaniwar Peth,2,51.401869158878505
9093,3 BHK,1720.0,3.0,224.0,Shaniwar Peth,3,130.2325581395349
9094,2 BHK,760.0,2.0,38.5,Shaniwar Peth,2,50.6578947368421
9096,2 BHK,1155.0,2.0,39.0,Shaniwar Peth,2,33.76623376623377
9098,2 BHK,1100.0,2.0,62.0,Shaniwar Peth,2,56.36363636363637
9099,2 BHK,1074.0,2.0,42.8,Shaniwar Peth,2,39.85102420856611
9100,4 BHK,5000.0,4.0,300.0,Shaniwar Peth,4,60.0
9102,2 BHK,1116.0,2.0,51.91,Shaniwar Peth,2,46.51433691756272
9103,2 BHK,1197.0,2.0,76.0,Shaniwar Peth,2,63.492063492063494
9106,2 BHK,1085.0,2.0,34.2,Shaniwar Peth,2,31.52073732718894
9109,2 BHK,950.0,2.0,60.0,Shaniwar Peth,2,63.1578947368421
9110,2 BHK,1260.0,2.0,100.0,Shaniwar Peth,2,79.36507936507937
9112,2 BHK,1173.0,2.0,78.2,Shaniwar Peth,2,66.66666666666667
9114,3 BHK,1667.0,3.0,130.0,Shaniwar Peth,3,77.98440311937613
9115,3 BHK,1660.0,2.0,105.0,Shivaji Nagar,3,63.25301204819277
9116,2 BHK,883.0,2.0,45.0,Shivaji Nagar,2,50.962627406568515
9117,2 BHK,930.0,2.0,39.0,Shivaji Nagar,2,41.935483870967744
9118,2 BHK,1100.0,2.0,50.0,Shivaji Nagar,2,45.45454545454545
9119,2 BHK,1056.0,2.0,80.0,Shivaji Nagar,2,75.75757575757575
9120,4 BHK,3385.0,5.0,260.0,Shivaji Nagar,4,76.80945347119645
9121,2 BHK,1279.0,2.0,77.0,Shivaji Nagar,2,60.203283815480845
9122,2 BHK,1282.0,2.0,87.0,Shivaji Nagar,2,67.86271450858034
9124,2 BHK,1225.0,2.0,55.11,Shivaji Nagar,2,44.987755102040815
9125,2 BHK,1140.0,2.0,43.0,Shivaji Nagar,2,37.719298245614034
9126,2 BHK,1330.0,2.0,71.0,Shivaji Nagar,2,53.38345864661654
9127,2 BHK,950.0,2.0,39.0,Shivaji Nagar,2,41.05263157894737
9129,2 Bedroom,1800.0,1.0,128.0,Shivaji Nagar,2,71.11111111111111
9130,3 BHK,1480.0,3.0,90.0,Shivaji Nagar,3,60.810810810810814
9131,3 BHK,1525.0,3.0,100.0,Shivaji Nagar,3,65.57377049180327
9132,2 BHK,1255.0,2.0,65.26,Shivaji Nagar,2,52.00000000000001
9133,2 BHK,1170.0,2.0,105.0,Shivaji Nagar,2,89.74358974358974
9134,2 BHK,1030.0,2.0,61.0,Shivaji Nagar,2,59.22330097087379
9135,3 BHK,1847.0,3.0,110.0,Shivaji Nagar,3,59.55603681645912
9137,2 BHK,1015.0,2.0,56.0,Shivaji Nagar,2,55.172413793103445
9141,2 BHK,1090.0,2.0,54.54,Shivaji Nagar,2,50.03669724770642
9142,3 BHK,1290.0,2.0,94.5,Shivaji Nagar,3,73.25581395348837
9143,3 BHK,1682.0,3.0,120.0,Shivaji Nagar,3,71.3436385255648
9144,2 BHK,1027.0,2.0,43.0,Shivaji Nagar,2,41.86952288218111
9145,2 BHK,1000.0,2.0,65.3,Shivaji Nagar,2,65.3
9146,2 BHK,1128.0,2.0,48.79,Shivaji Nagar,2,43.25354609929078
9147,2 BHK,1308.0,2.0,83.0,Shivaji Nagar,2,63.45565749235474
9148,3 BHK,1790.0,3.0,105.0,Shivaji Nagar,3,58.659217877094974
9149,4 BHK,2987.5,5.0,191.0,Shivaji Nagar,4,63.93305439330544
9150,5 Bedroom,2500.0,5.0,120.0,Shivaji Nagar,5,48.0
9151,4 BHK,3900.0,4.0,333.0,Shivaji Nagar,4,85.38461538461539
9152,3 BHK,1936.0,3.0,118.0,Shivaji Nagar,3,60.950413223140494
9153,2 BHK,965.0,2.0,67.0,Shivaji Nagar,2,69.43005181347151
9154,2 BHK,1098.0,2.0,74.0,Shivaji Nagar,2,67.39526411657559
9155,2 BHK,1280.0,2.0,80.0,Shivaji Nagar,2,62.5
9156,1 BHK,450.0,1.0,25.0,Shivaji Nagar,1,55.55555555555556
9157,2 BHK,1418.0,2.0,104.0,Shivaji Nagar,2,73.34273624823696
9158,2 BHK,850.0,2.0,35.0,Shivaji Nagar,2,41.1764705882353
9159,2 BHK,1236.0,2.0,61.33,Shivaji Nagar,2,49.61974110032362
9161,3 BHK,1987.0,4.0,165.0,Shivaji Nagar,3,83.03975842979366
9162,3 BHK,1410.0,2.0,80.0,Shivaji Nagar,3,56.737588652482266
9163,2 BHK,1190.0,2.0,70.0,Shivaji Nagar,2,58.8235294117647
9164,3 BHK,1469.0,3.0,89.0,Shivaji Nagar,3,60.585432266848194
9165,3 BHK,1490.0,2.0,115.0,Shivaji Nagar,3,77.18120805369128
9166,2 BHK,1050.0,2.0,48.0,Shivaji Nagar,2,45.714285714285715
9167,2 BHK,845.0,2.0,43.0,Shivaji Nagar,2,50.887573964497044
9168,3 BHK,2225.0,3.0,149.0,Shivaji Nagar,3,66.96629213483146
9169,2 BHK,1232.0,2.0,66.0,Shivaji Nagar,2,53.57142857142857
9170,5 Bedroom,1800.0,4.0,68.0,Shivaji Nagar,5,37.77777777777778
9171,2 BHK,1194.0,2.0,47.0,Shivaji Nagar,2,39.36348408710218
9172,3 Bedroom,2400.0,2.0,180.0,Shivaji Nagar,3,75.0
9173,3 BHK,1540.0,3.0,90.0,Shivaji Nagar,3,58.44155844155844
9174,2 BHK,1040.0,2.0,50.0,Shivaji Nagar,2,48.07692307692308
9175,6 BHK,2400.0,6.0,98.0,Shivaji Nagar,6,40.833333333333336
9176,2 BHK,1120.0,2.0,50.0,Shivaji Nagar,2,44.642857142857146
9177,3 BHK,1595.0,3.0,120.0,Shivaji Nagar,3,75.23510971786834
9178,3 BHK,1820.0,3.0,150.0,Shivaji Nagar,3,82.41758241758242
9180,2 BHK,1250.0,2.0,110.0,Shivaji Nagar,2,88.0
9181,3 BHK,1652.0,3.0,110.0,Shivaji Nagar,3,66.5859564164649
9182,2 BHK,1174.0,2.0,47.0,Shivaji Nagar,2,40.03407155025554
9183,2 BHK,1050.0,2.0,75.0,Shivaji Nagar,2,71.42857142857143
9184,2 BHK,1200.0,2.0,86.0,Shivaji Nagar,2,71.66666666666667
9185,2 Bedroom,1633.0,2.0,72.0,Shivaji Nagar,2,44.09063074096755
9186,2 BHK,1300.0,2.0,78.0,Shivaji Nagar,2,60.0
9187,2 BHK,1180.0,2.0,59.47,Shivaji Nagar,2,50.398305084745765
9188,2 BHK,1076.0,2.0,50.0,Shivaji Nagar,2,46.468401486988846
9190,2 BHK,1220.0,2.0,63.0,Shivaji Nagar,2,51.63934426229508
9191,3 BHK,2600.0,3.0,195.0,Shivaji Nagar,3,75.0
9192,3 BHK,1680.0,3.0,122.0,Shivaji Nagar,3,72.61904761904762
9193,2 BHK,1489.0,2.0,101.0,Shivaji Nagar,2,67.83075889858966
9195,1 BHK,662.0,1.0,38.0,Shivaji Nagar,1,57.40181268882175
9196,2 BHK,1315.0,2.0,50.0,Shivaji Nagar,2,38.02281368821293
9197,2 BHK,1130.0,2.0,75.0,Shivaji Nagar,2,66.3716814159292
9198,2 BHK,1150.0,2.0,72.0,Shivaji Nagar,2,62.608695652173914
9199,2 BHK,1084.0,2.0,53.0,Shivaji Nagar,2,48.8929889298893
9200,3 BHK,2215.0,4.0,154.0,Shivaji Nagar,3,69.52595936794583
9201,2 BHK,1315.0,2.0,60.48,Shivaji Nagar,2,45.99239543726236
9202,2 BHK,1160.0,2.0,57.0,Shivaji Nagar,2,49.13793103448276
9203,2 BHK,1420.0,2.0,62.0,Shivaji Nagar,2,43.66197183098591
9204,3 BHK,1450.0,2.0,90.0,Shivaji Nagar,3,62.06896551724138
9205,5 Bedroom,2400.0,5.0,150.0,Shivaji Nagar,5,62.5
9208,1 BHK,1200.0,1.0,65.0,Shivaji Nagar,1,54.166666666666664
9209,3 BHK,1820.0,3.0,140.0,Shivaji Nagar,3,76.92307692307692
9210,2 Bedroom,1200.0,2.0,46.13,Shivaji Nagar,2,38.44166666666667
9211,2 BHK,1192.0,2.0,75.0,Shivaji Nagar,2,62.919463087248324
9212,1 BHK,644.0,1.0,32.0,Shivaji Nagar,1,49.68944099378882
9213,2 BHK,1050.0,2.0,43.0,Shivaji Nagar,2,40.95238095238095
9214,2 BHK,1152.0,2.0,55.0,Shivaji Nagar,2,47.74305555555556
9215,3 BHK,1400.0,3.0,98.0,Shivaji Nagar,3,70.0
9216,1 BHK,760.0,1.0,50.4,Shivaji Nagar,1,66.3157894736842
9217,4 Bedroom,2100.0,3.0,147.0,Shivaji Nagar,4,70.0
9219,2 BHK,1215.0,2.0,43.75,Shivaji Nagar,2,36.008230452674894
9220,2 BHK,1190.0,2.0,55.0,Shivaji Nagar,2,46.21848739495798
9221,2 BHK,1270.0,2.0,52.0,Shivaji Nagar,2,40.94488188976378
9222,4 Bedroom,3203.5,2.0,224.5,Shukrawar Peth,4,70.07960043702201
9223,1 Bedroom,400.0,1.0,14.0,Shukrawar Peth,1,35.0
9224,2 BHK,1380.0,2.0,60.0,Shukrawar Peth,2,43.47826086956522
9225,1 BHK,595.0,1.0,33.32,Shukrawar Peth,1,56.0
9229,2 BHK,1020.0,2.0,45.9,Shukrawar Peth,2,45.0
9230,3 BHK,1800.0,3.0,90.0,Shukrawar Peth,3,50.0
9231,4 Bedroom,2400.0,4.0,200.0,Shukrawar Peth,4,83.33333333333333
9233,3 Bedroom,2500.0,3.0,135.0,Shukrawar Peth,3,54.0
9235,3 Bedroom,1600.0,2.0,80.0,Shukrawar Peth,3,50.0
9236,3 BHK,2800.0,2.0,200.0,Shukrawar Peth,3,71.42857142857143
9239,1 BHK,500.0,1.0,20.0,Shukrawar Peth,1,40.0
9241,3 BHK,1775.0,3.0,110.0,Shukrawar Peth,3,61.971830985915496
9243,3 BHK,1760.0,3.0,145.0,Shukrawar Peth,3,82.38636363636364
9244,2 BHK,1448.0,2.0,68.0,Shukrawar Peth,2,46.96132596685083
9245,2 BHK,1340.0,2.0,61.0,Shukrawar Peth,2,45.52238805970149
9246,3 BHK,1850.0,4.0,139.0,Shukrawar Peth,3,75.13513513513513
9247,4 Bedroom,2200.0,4.0,195.0,Shukrawar Peth,4,88.63636363636364
9248,1 Bedroom,812.0,1.0,26.0,Shukrawar Peth,1,32.01970443349754
9250,2 BHK,1200.0,2.0,50.0,Shukrawar Peth,2,41.666666666666664
9251,3 BHK,1700.0,3.0,88.0,Shukrawar Peth,3,51.76470588235294
9253,4 BHK,3600.0,5.0,220.0,Shukrawar Peth,4,61.111111111111114
9254,3 BHK,1318.0,2.0,85.28,Shukrawar Peth,3,64.7040971168437
9255,3 BHK,1371.0,2.0,65.0,Shukrawar Peth,3,47.410649161196204
9258,3 BHK,1450.0,3.0,77.41,Shukrawar Peth,3,53.38620689655173
9260,2 BHK,1020.0,2.0,45.0,Shukrawar Peth,2,44.11764705882353
9261,4 BHK,3216.0,5.0,300.0,Shukrawar Peth,4,93.28358208955224
9262,3 Bedroom,2400.0,4.0,200.0,Shukrawar Peth,3,83.33333333333333
9264,2 BHK,883.0,2.0,40.95,Shukrawar Peth,2,46.37599093997735
9265,2 BHK,1070.0,2.0,45.5,Shukrawar Peth,2,42.52336448598131
9266,4 BHK,2155.0,3.0,125.0,Shukrawar Peth,4,58.0046403712297
9267,2 BHK,1100.0,2.0,70.0,Shukrawar Peth,2,63.63636363636363
9269,3 BHK,1679.0,3.0,92.13,Shukrawar Peth,3,54.87194758784991
9270,3 BHK,1310.0,2.0,68.0,Shukrawar Peth,3,51.908396946564885
9271,3 BHK,1766.0,3.0,130.0,Shukrawar Peth,3,73.61268403171007
9272,2 BHK,1265.0,2.0,67.0,Shukrawar Peth,2,52.96442687747036
9274,2 BHK,1305.0,2.0,75.0,Shukrawar Peth,2,57.47126436781609
9276,2 BHK,1125.0,2.0,65.0,Shukrawar Peth,2,57.77777777777778
9277,2 BHK,900.0,2.0,41.0,Shukrawar Peth,2,45.55555555555556
9278,2 BHK,1216.0,2.0,69.0,Shukrawar Peth,2,56.74342105263158
9279,4 BHK,4856.0,5.0,410.0,Shukrawar Peth,4,84.43163097199341
9280,2 BHK,1485.0,2.0,96.51,Shukrawar Peth,2,64.98989898989899
9281,2 BHK,1022.0,2.0,57.0,Shukrawar Peth,2,55.77299412915851
9282,2 BHK,1075.0,2.0,55.0,Shukrawar Peth,2,51.16279069767442
9283,2 BHK,1100.0,2.0,66.0,Shukrawar Peth,2,60.0
9284,3 BHK,1250.0,2.0,68.75,Shukrawar Peth,3,55.0
9288,4 Bedroom,1200.0,4.0,95.0,Shukrawar Peth,4,79.16666666666667
9289,1 BHK,525.0,1.0,26.0,Shukrawar Peth,1,49.523809523809526
9291,9 Bedroom,3600.0,9.0,240.0,Shukrawar Peth,9,66.66666666666667
9292,1 BHK,425.0,1.0,15.0,Shukrawar Peth,1,35.294117647058826
9293,2 BHK,1100.0,2.0,52.0,Shukrawar Peth,2,47.27272727272727
9294,2 BHK,1153.0,2.0,56.7,Shukrawar Peth,2,49.17606244579358
9295,3 BHK,1820.0,3.0,85.0,Shukrawar Peth,3,46.7032967032967
9296,2 BHK,1295.0,2.0,55.47,Shukrawar Peth,2,42.833976833976834
9297,2 BHK,1050.0,2.0,65.0,Shukrawar Peth,2,61.904761904761905
9299,3 BHK,1800.0,3.0,130.0,Shukrawar Peth,3,72.22222222222223
9300,2 BHK,1052.0,2.0,51.0,Shukrawar Peth,2,48.47908745247148
9301,3 BHK,1265.0,2.0,65.0,Shukrawar Peth,3,51.383399209486164
9304,2 BHK,799.0,2.0,35.0,Shukrawar Peth,2,43.804755944931166
9305,2 BHK,1200.0,2.0,54.0,Shukrawar Peth,2,45.0
9306,2 Bedroom,1200.0,2.0,110.0,Shukrawar Peth,2,91.66666666666667
9307,2 BHK,1270.0,2.0,73.0,Shukrawar Peth,2,57.48031496062992
9308,4 BHK,2774.0,4.0,197.0,Shukrawar Peth,4,71.01658255227109
9310,2 BHK,1478.0,2.0,125.0,Shukrawar Peth,2,84.57374830852504
9312,2 BHK,1100.0,2.0,48.0,Shukrawar Peth,2,43.63636363636363
9314,2 BHK,1100.0,2.0,65.0,Shukrawar Peth,2,59.09090909090909
9319,3 Bedroom,1800.0,3.0,95.0,Shukrawar Peth,3,52.77777777777778
9320,4 BHK,1530.0,3.0,87.0,Shukrawar Peth,4,56.86274509803921
9321,4 BHK,2425.0,5.0,175.0,Shukrawar Peth,4,72.16494845360825
9323,3 BHK,1449.0,3.0,110.0,Shukrawar Peth,3,75.9144237405107
9326,2 BHK,965.0,2.0,54.0,Shukrawar Peth,2,55.95854922279793
9327,2 BHK,1201.0,2.0,80.0,Shukrawar Peth,2,66.61115736885928
9328,2 BHK,1150.0,2.0,48.5,Shukrawar Peth,2,42.17391304347826
9329,2 BHK,1053.0,2.0,44.0,Shukrawar Peth,2,41.78537511870845
9331,2 BHK,1325.0,2.0,59.0,Shukrawar Peth,2,44.528301886792455
9332,2 BHK,1194.0,2.0,57.0,Shukrawar Peth,2,47.73869346733668
9333,2 BHK,1080.0,2.0,49.0,Shukrawar Peth,2,45.370370370370374
9334,3 BHK,1570.0,2.0,95.0,Shukrawar Peth,3,60.50955414012739
9335,3 BHK,2503.0,3.0,138.0,Shukrawar Peth,3,55.133839392728724
9336,2 BHK,1250.0,2.0,75.0,Shukrawar Peth,2,60.0
9337,2 BHK,1081.0,2.0,60.0,Shukrawar Peth,2,55.504162812210915
9339,2 BHK,1530.0,2.0,108.0,Shukrawar Peth,2,70.58823529411765
9341,1 BHK,705.0,1.0,67.0,Sinhagad Road,1,95.0354609929078
9343,4 BHK,2483.0,5.0,212.0,Sinhagad Road,4,85.38058799838905
9344,3 BHK,1760.0,2.0,130.0,Sinhagad Road,3,73.86363636363636
9349,5 Bedroom,1600.0,4.0,125.0,Sinhagad Road,5,78.125
9350,3 BHK,1570.0,3.0,80.0,Sinhagad Road,3,50.955414012738856
9351,4 Bedroom,14000.0,3.0,800.0,Sinhagad Road,4,57.142857142857146
9352,4 BHK,3467.86,6.0,249.0,Sinhagad Road,4,71.80220654813054
9356,2 Bedroom,1200.0,2.0,120.0,Sinhagad Road,2,100.0
9357,2 BHK,1300.0,2.0,110.0,Sinhagad Road,2,84.61538461538461
9358,1 BHK,640.0,1.0,55.0,Sinhagad Road,1,85.9375
9361,3 BHK,2145.0,3.0,175.0,Sinhagad Road,3,81.58508158508158
9363,3 BHK,1762.0,3.0,110.0,Sinhagad Road,3,62.42905788876277
9368,3 BHK,1575.0,2.0,110.0,Sinhagad Road,3,69.84126984126983
9370,3 BHK,1749.0,3.0,115.0,Sinhagad Road,3,65.75185820468839
9384,3 BHK,1300.0,2.0,75.0,Sinhagad Road,3,57.69230769230769
9385,4 Bedroom,2675.0,4.0,290.0,Sinhagad Road,4,108.41121495327103
9388,1 BHK,500.0,1.0,15.0,Sinhagad Road,1,30.0
9389,1 BHK,525.0,2.0,27.0,Sinhagad Road,1,51.42857142857143
9390,3 BHK,1737.0,2.0,95.0,Sinhagad Road,3,54.69199769717905
9391,4 Bedroom,2100.0,3.0,125.0,Sinhagad Road,4,59.523809523809526
9394,4 BHK,2690.0,4.0,185.0,Sinhagad Road,4,68.77323420074349
9401,3 BHK,1655.0,3.0,120.0,Sinhagad Road,3,72.50755287009063
9403,2 BHK,1040.0,2.0,68.59,Sinhagad Road,2,65.95192307692308
9408,1 Bedroom,600.0,1.0,35.0,Sinhagad Road,1,58.333333333333336
9409,4 Bedroom,1250.0,4.0,100.0,Sinhagad Road,4,80.0
9411,4 BHK,2340.0,4.0,145.0,Sinhagad Road,4,61.965811965811966
9417,2 BHK,980.0,2.0,86.0,Sinhagad Road,2,87.75510204081633
9418,1 BHK,790.5,1.0,42.295,Sinhagad Road,1,53.50411132194814
9419,3 BHK,1450.0,2.0,75.0,Sinhagad Road,3,51.724137931034484
9420,3 BHK,1278.0,3.0,62.71,Sinhagad Road,3,49.06885758998435
9421,3 BHK,1559.0,3.0,81.55,Sinhagad Road,3,52.30917254650417
9422,3 Bedroom,1400.0,2.0,78.0,Sinhagad Road,3,55.714285714285715
9424,3 BHK,1723.0,3.0,95.0,Sinhagad Road,3,55.13639001741149
9426,4 Bedroom,6000.0,4.0,625.0,Sinhagad Road,4,104.16666666666667
9427,3 BHK,1800.0,3.0,175.0,Sinhagad Road,3,97.22222222222223
9428,3 BHK,1720.0,3.0,150.0,Sinhagad Road,3,87.20930232558139
9433,4 Bedroom,1500.0,3.0,162.0,Sinhagad Road,4,108.0
9436,3 BHK,2045.0,3.0,108.0,Sinhagad Road,3,52.81173594132029
9437,3 BHK,1886.0,3.0,205.0,Sinhagad Road,3,108.69565217391305
9439,3 Bedroom,3425.0,3.0,320.0,Sinhagad Road,3,93.43065693430657
9440,3 BHK,3300.0,3.0,165.0,Sinhagad Road,3,50.0
9441,3 Bedroom,2500.0,3.0,250.0,Sinhagad Road,3,100.0
9444,3 BHK,1684.0,3.0,120.0,Sinhagad Road,3,71.25890736342043
9446,3 BHK,1615.0,3.0,97.0,Sinhagad Road,3,60.06191950464396
9447,3 BHK,1500.0,3.0,88.0,Sinhagad Road,3,58.666666666666664
9451,8 Bedroom,4000.0,8.0,160.0,Sinhagad Road,8,40.0
9452,2 BHK,1290.0,2.0,88.0,Sinhagad Road,2,68.21705426356588
9454,3 BHK,1644.0,3.0,80.51,Sinhagad Road,3,48.9720194647202
9455,3 BHK,1600.0,2.0,140.0,Sinhagad Road,3,87.5
9457,3 BHK,1730.0,3.0,125.0,Sinhagad Road,3,72.25433526011561
9459,2 BHK,770.0,1.0,36.0,Somwar Peth,2,46.753246753246756
9460,3 BHK,2026.0,3.0,132.0,Somwar Peth,3,65.15301085883515
9461,2 BHK,1166.0,2.0,55.0,Somwar Peth,2,47.16981132075472
9462,3 BHK,1800.0,3.0,110.0,Somwar Peth,3,61.111111111111114
9463,3 BHK,2225.0,3.0,160.0,Somwar Peth,3,71.91011235955057
9464,2 BHK,1260.0,2.0,67.39,Somwar Peth,2,53.48412698412698
9465,3 BHK,1750.0,3.0,85.0,Somwar Peth,3,48.57142857142857
9466,3 BHK,1665.0,3.0,86.58,Somwar Peth,3,52.0
9467,2 BHK,1495.0,2.0,79.5,Somwar Peth,2,53.17725752508361
9469,2 BHK,1093.0,2.0,70.0,Somwar Peth,2,64.04391582799634
9470,1 BHK,500.0,1.0,20.0,Somwar Peth,1,40.0
9471,3 BHK,1530.0,2.0,74.4,Somwar Peth,3,48.627450980392155
9472,3 BHK,1410.0,3.0,65.0,Somwar Peth,3,46.09929078014184
9473,2 Bedroom,1500.0,2.0,60.0,Somwar Peth,2,40.0
9474,3 BHK,1482.0,2.0,92.0,Somwar Peth,3,62.07827260458839
9475,2 BHK,1000.0,2.0,50.0,Somwar Peth,2,50.0
9477,2 BHK,972.0,2.0,44.0,Somwar Peth,2,45.267489711934154
9478,2 BHK,1080.0,2.0,37.0,Somwar Peth,2,34.25925925925926
9479,2 BHK,900.0,2.0,42.0,Somwar Peth,2,46.666666666666664
9482,2 BHK,1105.0,2.0,38.65,Somwar Peth,2,34.977375565610856
9483,1 Bedroom,600.0,1.0,32.0,Somwar Peth,1,53.333333333333336
9484,2 BHK,1187.0,2.0,45.0,Somwar Peth,2,37.91069924178601
9485,2 BHK,1132.0,2.0,42.0,Somwar Peth,2,37.102473498233216
9486,3 BHK,2167.0,3.0,170.0,Somwar Peth,3,78.44946931241347
9487,2 BHK,1418.0,2.0,104.0,Somwar Peth,2,73.34273624823696
9488,2 BHK,883.0,2.0,45.0,Somwar Peth,2,50.962627406568515
9489,2 Bedroom,1500.0,3.0,65.0,Somwar Peth,2,43.333333333333336
9490,2 BHK,1247.0,2.0,53.0,Somwar Peth,2,42.502004811547714
9491,2 BHK,1470.0,2.0,61.74,Somwar Peth,2,42.0
9492,1 BHK,923.0,1.0,60.84,Somwar Peth,1,65.91549295774648
9493,4 Bedroom,4428.0,4.0,255.0,Somwar Peth,4,57.58807588075881
9494,2 BHK,1150.0,2.0,75.0,Somwar Peth,2,65.21739130434783
9495,2 BHK,1104.0,2.0,39.0,Somwar Peth,2,35.32608695652174
9496,2 BHK,936.0,2.0,43.0,Somwar Peth,2,45.94017094017094
9497,2 BHK,1100.0,2.0,48.0,Somwar Peth,2,43.63636363636363
9498,2 BHK,1100.0,2.0,45.0,Somwar Peth,2,40.90909090909091
9500,2 BHK,1037.0,2.0,36.28,Somwar Peth,2,34.98553519768563
9501,3 BHK,1550.0,3.0,74.5,Somwar Peth,3,48.064516129032256
9503,2 BHK,919.0,2.0,28.0,Somwar Peth,2,30.46789989118607
9504,3 BHK,1402.0,2.0,85.0,Somwar Peth,3,60.62767475035663
9505,2 BHK,1089.0,2.0,32.67,Somwar Peth,2,30.0
9506,3 BHK,1450.0,3.0,68.0,Somwar Peth,3,46.89655172413793
9507,4 BHK,4260.0,4.0,272.0,Somwar Peth,4,63.84976525821596
9508,2 BHK,1060.0,2.0,40.0,Somwar Peth,2,37.735849056603776
9510,2 BHK,1016.0,2.0,45.9,Somwar Peth,2,45.17716535433071
9511,2 BHK,1020.0,2.0,55.0,Somwar Peth,2,53.92156862745098
9512,3 BHK,1390.0,2.0,76.45,Somwar Peth,3,55.0
9514,3 BHK,2336.5,3.0,115.89,Somwar Peth,3,49.599828803766314
9515,2 BHK,1000.0,2.0,28.88,Somwar Peth,2,28.88
9516,2 BHK,1125.0,2.0,32.5,Somwar Peth,2,28.88888888888889
9517,2 BHK,1065.0,2.0,40.47,Somwar Peth,2,38.0
9518,2 BHK,1200.0,2.0,79.0,Somwar Peth,2,65.83333333333333
9519,2 BHK,1340.0,2.0,65.0,Somwar Peth,2,48.507462686567166
9520,3 BHK,1411.0,3.0,93.15,Somwar Peth,3,66.01700921332389
9521,2 BHK,1100.0,2.0,37.0,Somwar Peth,2,33.63636363636363
9522,2 BHK,1018.0,2.0,50.8,Somwar Peth,2,49.90176817288802
9523,2 BHK,1450.0,2.0,57.0,Somwar Peth,2,39.310344827586206
9524,2 BHK,1153.0,2.0,45.0,Somwar Peth,2,39.028620988725066
9525,2 BHK,1065.0,2.0,42.59,Somwar Peth,2,39.990610328638496
9526,3 BHK,1691.2,3.0,115.0,Somwar Peth,3,67.99905392620624
9527,2 BHK,990.0,2.0,37.62,Somwar Peth,2,38.0
9529,2 BHK,1215.0,2.0,68.0,Somwar Peth,2,55.96707818930041
9530,2 BHK,1175.0,2.0,50.0,Somwar Peth,2,42.5531914893617
9532,3 BHK,1506.0,3.0,95.0,Somwar Peth,3,63.081009296148736
9533,1 BHK,552.5,1.0,13.26,Somwar Peth,1,24.0
9534,2 BHK,1045.0,2.0,42.0,Somwar Peth,2,40.19138755980861
9535,3 BHK,1573.0,3.0,98.0,Somwar Peth,3,62.30133502860775
9536,2 BHK,1000.0,2.0,28.88,Somwar Peth,2,28.88
9538,2 BHK,1075.0,2.0,52.0,Somwar Peth,2,48.372093023255815
9539,3 BHK,1819.0,3.0,100.0,Somwar Peth,3,54.97526113249038
9541,2 BHK,1190.0,2.0,50.0,Somwar Peth,2,42.016806722689076
9542,3 BHK,1575.0,3.0,80.0,Somwar Peth,3,50.79365079365079
